Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,28,28,1964
1,RE_PV_Openfield_Lim,28,28,28
2,RE_PV_Rooftop_Lim,28,28,28
3,RE_WIND_Onshore_Lim_0,28,28,28
4,RE_WIND_Onshore_Lim_1,28,28,28
5,RE_WIND_Onshore_Lim_2,28,28,28
6,RE_WIND_Onshore_Lim_3,28,28,28
7,RE_WIND_Onshore_Lim_4,28,28,28
8,RE_WIND_Onshore_Lim_5,28,28,28
9,RE_WIND_Onshore_Lim_6,28,28,28
10,RE_WIND_Onshore_Lim_7,28,28,28
11,RE_WIND_Onshore_Lim_8,28,28,28
12,RE_WIND_Onshore_Lim_9,28,28,28
13,RE_WIND_Offshore_Lim_0,28,28,28
14,RE_WIND_Offshore_Lim_1,28,28,28
15,RE_WIND_Offshore_Lim_2,28,28,28
16,RE_WIND_Offshore_Lim_3,28,28,28
17,RE_WIND_Offshore_Lim_4,28,28,28
18,RE_WIND_Offshore_Lim_5,28,28,28
19,RE_WIND_Offshore_Lim_6,28,28,28
20,RE_WIND_Offshore_Lim_7,28,28,28
21,RE_WIND_Offshore_Lim_8,28,28,28
22,RE_WIND_Offshore_Lim_9,28,28,28
23,HYDRO,28,28,28
24,PP_CO2,28,28,28
25,BESS,28,28,28
26,EL_to_HTH,28,28,28
27,EL_to_NH3,28,28,28
28,NH3_Storage,28,28,28
29,NH3_to_EL,28,28,28
30,NH3_to_HTH,28,28,28
31,FF_to_HTH,28,28,28
32,EL_Demand,28,28,28
33,HTH_Demand,28,28,28
34,RE_PV_Openfield_Lim,12,12,12
35,RE_PV_Rooftop_Lim,12,12,12
36,RE_WIND_Onshore_Lim_0,12,12,12
37,RE_WIND_Onshore_Lim_1,12,12,12
38,RE_WIND_Onshore_Lim_2,12,12,12
39,RE_WIND_Onshore_Lim_3,12,12,12
40,RE_WIND_Onshore_Lim_4,12,12,12
41,RE_WIND_Onshore_Lim_5,12,12,12
42,RE_WIND_Onshore_Lim_6,12,12,12
43,RE_WIND_Onshore_Lim_7,12,12,12
44,RE_WIND_Onshore_Lim_8,12,12,12
45,RE_WIND_Onshore_Lim_9,12,12,12
46,RE_WIND_Offshore_Lim_0,12,12,12
47,RE_WIND_Offshore_Lim_1,12,12,12
48,RE_WIND_Offshore_Lim_2,12,12,12
49,RE_WIND_Offshore_Lim_3,12,12,12
50,RE_WIND_Offshore_Lim_4,12,12,12
51,RE_WIND_Offshore_Lim_5,12,12,12
52,RE_WIND_Offshore_Lim_6,12,12,12
53,RE_WIND_Offshore_Lim_7,12,12,12
54,RE_WIND_Offshore_Lim_8,12,12,12
55,RE_WIND_Offshore_Lim_9,12,12,12
56,HYDRO,12,12,12
57,PP_CO2,12,12,12
58,BESS,12,12,12
59,EL_to_HTH,12,12,12
60,EL_to_NH3,12,12,12
61,NH3_Storage,12,12,12
62,NH3_to_EL,12,12,12
63,NH3_to_HTH,12,12,12
64,FF_to_HTH,12,12,12
65,EL_Demand,12,12,12
66,HTH_Demand,12,12,12
67,RE_PV_Openfield_Lim,11,11,11
68,RE_PV_Rooftop_Lim,11,11,11
69,RE_WIND_Onshore_Lim_0,11,11,11
70,RE_WIND_Onshore_Lim_1,11,11,11
71,RE_WIND_Onshore_Lim_2,11,11,11
72,RE_WIND_Onshore_Lim_3,11,11,11
73,RE_WIND_Onshore_Lim_4,11,11,11
74,RE_WIND_Onshore_Lim_5,11,11,11
75,RE_WIND_Onshore_Lim_6,11,11,11
76,RE_WIND_Onshore_Lim_7,11,11,11
77,RE_WIND_Onshore_Lim_8,11,11,11
78,RE_WIND_Onshore_Lim_9,11,11,11
79,RE_WIND_Offshore_Lim_0,11,11,11
80,RE_WIND_Offshore_Lim_1,11,11,11
81,RE_WIND_Offshore_Lim_2,11,11,11
82,RE_WIND_Offshore_Lim_3,11,11,11
83,RE_WIND_Offshore_Lim_4,11,11,11
84,RE_WIND_Offshore_Lim_5,11,11,11
85,RE_WIND_Offshore_Lim_6,11,11,11
86,RE_WIND_Offshore_Lim_7,11,11,11
87,RE_WIND_Offshore_Lim_8,11,11,11
88,RE_WIND_Offshore_Lim_9,11,11,11
89,HYDRO,11,11,11
90,PP_CO2,11,11,11
91,BESS,11,11,11
92,EL_to_HTH,11,11,11
93,EL_to_NH3,11,11,11
94,NH3_Storage,11,11,11
95,NH3_to_EL,11,11,11
96,NH3_to_HTH,11,11,11
97,FF_to_HTH,11,11,11
98,EL_Demand,11,11,11
99,HTH_Demand,11,11,11
100,EL_Transport,28,12,0
101,NH3_Transport,28,12,0
102,EL_Transport,28,11,0
103,NH3_Transport,28,11,0
104,EL_Transport,12,11,0
105,NH3_Transport,12,11,0
